1676867867.806995;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.807019;total;5934.00;6082.00;12016.00;3041;2967;36.00;38.00;74.00;19;18;0.00;0.00;0;0
1676867868.307171;lo;1429.14;1429.14;2858.28;716;716;7.98;7.98;15.97;4;4;0.00;0.00;0;0
1676867868.307207;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.307224;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.307237;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.307250;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.307263;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.307318;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.307339;s1-eth1;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.307356;s1-eth2;147.70;147.70;295.41;74;74;2.00;2.00;3.99;1;1;0.00;0.00;0;0
1676867868.307374;s1-eth3;0.00;295.41;295.41;148;0;0.00;3.99;3.99;2;0;0.00;0.00;0;0
1676867868.307392;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.307410;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.307434;total;1576.85;1872.26;3449.10;938;790;9.98;13.97;23.95;7;5;0.00;0.00;0;0
1676867868.807607;lo;1432.00;1432.00;2864.00;716;716;8.00;8.00;16.00;4;4;0.00;0.00;0;0
1676867868.807648;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.807664;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.807678;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.807691;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.807706;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.807746;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.807772;s1-eth1;148.00;148.00;296.00;74;74;2.00;2.00;4.00;1;1;0.00;0.00;0;0
1676867868.807789;s1-eth2;786.00;2032.00;2818.00;1016;393;10.00;6.00;16.00;3;5;0.00;0.00;0;0
1676867868.807808;s1-eth3;2180.00;1082.00;3262.00;541;1090;8.00;14.00;22.00;7;4;0.00;0.00;0;0
1676867868.807827;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867868.807845;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
